id,weapon name,upgrade,attack power,stat scaling,passive effects,damage reduction (%)
30276,Messmer Soldier's Axe,Standard +13 ,"{'Phy': '233 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '92 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '37.29 ', 'Rst': '16 '}"
30277,Messmer Soldier's Axe,Standard +14 ,"{'Phy': '240 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '95 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '37.62 ', 'Rst': '16 '}"
30278,Messmer Soldier's Axe,Standard +15 ,"{'Phy': '248 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '97 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '37.95 ', 'Rst': '16 '}"
30279,Messmer Soldier's Axe,Standard +16 ,"{'Phy': '256 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '38.28 ', 'Rst': '16 '}"
30280,Messmer Soldier's Axe,Standard +17 ,"{'Phy': '264 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '102 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '38.28 ', 'Rst': '16 '}"
30281,Messmer Soldier's Axe,Standard +18 ,"{'Phy': '271 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '104 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '38.61 ', 'Rst': '16 '}"
30282,Messmer Soldier's Axe,Standard +19 ,"{'Phy': '279 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '107 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '38.61 ', 'Rst': '16 '}"
30283,Messmer Soldier's Axe,Standard +20 ,"{'Phy': '287 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '109 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '38.94 ', 'Rst': '16 '}"
30284,Messmer Soldier's Axe,Standard +21 ,"{'Phy': '294 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '112 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '38.94 ', 'Rst': '16 '}"
30285,Messmer Soldier's Axe,Standard +22 ,"{'Phy': '302 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '114 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '38.94 ', 'Rst': '16 '}"
30286,Messmer Soldier's Axe,Standard +23 ,"{'Phy': '310 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '117 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '39.27 ', 'Rst': '16 '}"
30287,Messmer Soldier's Axe,Standard +24 ,"{'Phy': '318 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '119 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '39.27 ', 'Rst': '16 '}"
30288,Messmer Soldier's Axe,Standard +25 ,"{'Phy': '325 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '122 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '49 ', 'Mag': '33 ', 'Fir': '33 ', 'Lit': '33 ', 'Hol': '33 ', 'Bst': '39.6 ', 'Rst': '16 '}"
30601,Death Knight's Twin Axes,Standard ,"{'Phy': '101 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '65 ', 'Hol': '- ', 'Sta': '61 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '33 ', 'Rst': '16 '}"
30602,Death Knight's Twin Axes,Standard +1 ,"{'Phy': '115 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '74 ', 'Hol': '- ', 'Sta': '67 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '33.33 ', 'Rst': '16 '}"
30603,Death Knight's Twin Axes,Standard +2 ,"{'Phy': '130 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '83 ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '33.66 ', 'Rst': '16 '}"
30604,Death Knight's Twin Axes,Standard +3 ,"{'Phy': '144 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '93 ', 'Hol': '- ', 'Sta': '79 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '33.99 ', 'Rst': '16 '}"
30605,Death Knight's Twin Axes,Standard +4 ,"{'Phy': '159 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '102 ', 'Hol': '- ', 'Sta': '85 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '34.32 ', 'Rst': '16 '}"
30606,Death Knight's Twin Axes,Standard +5 ,"{'Phy': '174 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '112 ', 'Hol': '- ', 'Sta': '91 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '34.65 ', 'Rst': '16 '}"
30607,Death Knight's Twin Axes,Standard +6 ,"{'Phy': '188 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '121 ', 'Hol': '- ', 'Sta': '97 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '34.98 ', 'Rst': '16 '}"
30608,Death Knight's Twin Axes,Standard +7 ,"{'Phy': '203 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '130 ', 'Hol': '- ', 'Sta': '103 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '35.31 ', 'Rst': '16 '}"
30609,Death Knight's Twin Axes,Standard +8 ,"{'Phy': '218 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '140 ', 'Hol': '- ', 'Sta': '109 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '35.64 ', 'Rst': '16 '}"
30610,Death Knight's Twin Axes,Standard +9 ,"{'Phy': '232 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '149 ', 'Hol': '- ', 'Sta': '115 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'C ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '35.97 ', 'Rst': '16 '}"
30611,Death Knight's Twin Axes,Standard +10 ,"{'Phy': '247 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '159 ', 'Hol': '- ', 'Sta': '122 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': 'C ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '44 ', 'Mag': '30 ', 'Fir': '30 ', 'Lit': '44 ', 'Hol': '30 ', 'Bst': '36.3 ', 'Rst': '16 '}"
30612,Greataxe,Standard ,"{'Phy': '151 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '84 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '45 ', 'Rst': '21 '}"
30613,Greataxe,Standard +1 ,"{'Phy': '159 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '87 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '45.45 ', 'Rst': '21 '}"
30614,Greataxe,Standard +2 ,"{'Phy': '168 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '45.9 ', 'Rst': '21 '}"
30615,Greataxe,Standard +3 ,"{'Phy': '177 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '46.35 ', 'Rst': '21 '}"
30616,Greataxe,Standard +4 ,"{'Phy': '186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '97 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '46.8 ', 'Rst': '21 '}"
30617,Greataxe,Standard +5 ,"{'Phy': '194 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '47.25 ', 'Rst': '21 '}"
30618,Greataxe,Standard +6 ,"{'Phy': '203 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '104 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '47.7 ', 'Rst': '21 '}"
30619,Greataxe,Standard +7 ,"{'Phy': '212 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '107 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '48.15 ', 'Rst': '21 '}"
30620,Greataxe,Standard +8 ,"{'Phy': '221 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '110 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '48.6 ', 'Rst': '21 '}"
30621,Greataxe,Standard +9 ,"{'Phy': '229 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '114 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '49.05 ', 'Rst': '21 '}"
30622,Greataxe,Standard +10 ,"{'Phy': '238 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '117 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '49.5 ', 'Rst': '21 '}"
30623,Greataxe,Standard +11 ,"{'Phy': '247 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '120 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '49.95 ', 'Rst': '21 '}"
30624,Greataxe,Standard +12 ,"{'Phy': '256 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '124 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '50.4 ', 'Rst': '21 '}"
30625,Greataxe,Standard +13 ,"{'Phy': '264 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '127 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '50.85 ', 'Rst': '21 '}"
30626,Greataxe,Standard +14 ,"{'Phy': '273 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '131 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '51.3 ', 'Rst': '21 '}"
30627,Greataxe,Standard +15 ,"{'Phy': '282 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '134 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '51.75 ', 'Rst': '21 '}"
30628,Greataxe,Standard +16 ,"{'Phy': '291 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '137 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '52.2 ', 'Rst': '21 '}"
30629,Greataxe,Standard +17 ,"{'Phy': '299 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '141 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '52.2 ', 'Rst': '21 '}"
30630,Greataxe,Standard +18 ,"{'Phy': '308 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '144 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '52.65 ', 'Rst': '21 '}"
30631,Greataxe,Standard +19 ,"{'Phy': '317 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '147 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '52.65 ', 'Rst': '21 '}"
30632,Greataxe,Standard +20 ,"{'Phy': '326 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '151 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '53.1 ', 'Rst': '21 '}"
30633,Greataxe,Standard +21 ,"{'Phy': '334 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '154 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '53.1 ', 'Rst': '21 '}"
30634,Greataxe,Standard +22 ,"{'Phy': '343 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '157 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '53.1 ', 'Rst': '21 '}"
30635,Greataxe,Standard +23 ,"{'Phy': '352 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '161 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '53.55 ', 'Rst': '21 '}"
30636,Greataxe,Standard +24 ,"{'Phy': '361 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '164 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '53.55 ', 'Rst': '21 '}"
30637,Greataxe,Standard +25 ,"{'Phy': '369 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '168 '}","{'Str': 'C ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '69 ', 'Mag': '37 ', 'Fir': '37 ', 'Lit': '37 ', 'Hol': '37 ', 'Bst': '54 ', 'Rst': '21 '}"
30950,Crescent Moon Axe,Standard ,"{'Phy': '146 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '84 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '44 ', 'Rst': '21 '}"
30951,Crescent Moon Axe,Standard +1 ,"{'Phy': '154 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '87 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '44.44 ', 'Rst': '21 '}"
30952,Crescent Moon Axe,Standard +2 ,"{'Phy': '162 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '44.88 ', 'Rst': '21 '}"
30953,Crescent Moon Axe,Standard +3 ,"{'Phy': '171 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '45.32 ', 'Rst': '21 '}"
30954,Crescent Moon Axe,Standard +4 ,"{'Phy': '179 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '97 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '45.76 ', 'Rst': '21 '}"
30955,Crescent Moon Axe,Standard +5 ,"{'Phy': '188 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '46.2 ', 'Rst': '21 '}"
30956,Crescent Moon Axe,Standard +6 ,"{'Phy': '196 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '104 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '46.64 ', 'Rst': '21 '}"
30957,Crescent Moon Axe,Standard +7 ,"{'Phy': '205 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '107 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '47.08 ', 'Rst': '21 '}"
30958,Crescent Moon Axe,Standard +8 ,"{'Phy': '213 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '110 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '47.52 ', 'Rst': '21 '}"
30959,Crescent Moon Axe,Standard +9 ,"{'Phy': '222 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '114 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '47.96 ', 'Rst': '21 '}"
30960,Crescent Moon Axe,Standard +10 ,"{'Phy': '230 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '117 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '68 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '48.4 ', 'Rst': '21 '}"
